"_","Id","IsDeleted","MasterRecordId","AccountId","IsPersonAccount","LastName","FirstName","Salutation","Name","RecordTypeId","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","OtherAddress","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","MailingAddress","MailingAddress.city","MailingAddress.country","MailingAddress.geocodeAccuracy","MailingAddress.latitude","MailingAddress.longitude","MailingAddress.postalCode","MailingAddress.state","MailingAddress.street","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","CurrencyIsoCode","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CanAllowPortalSelfReg","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","MayEdit","IsLocked","LastViewedDate","LastReferencedDate","EmailBouncedReason","EmailBouncedDate","IsEmailBounced","PhotoUrl","Jigsaw","JigsawContactId","IndividualId","MaritalStatus","Gender","DeceasedDate","SequenceInMultipleBirth","Pronouns","GenderIdentity","HasPrivacyHold","IsPriorityRecord","ContactSource","TitleType","DepartmentGroup","BuyerAttributes","EDY_ORGCUSTOM__DB__c","EDY_ORGCUSTOM__Old_Title__c","External_ID__c","SDO_PA_Inclusive_Preferred_Name__c","SDO_PA_Inclusive_Pronouns__c","SDO_PA_Inclusive_TDD_TTY__c","SDO_PA_Preferred_Contact_Channel__c","SDO_Cust360_CSAT__c","SDO_Cust360_ChurnRisk__c","SDO_Cust360_Contact_Picture_URL__c","SDO_Cust360_Id__c","SDO_Cust360_Metric1__c","SDO_Cust360_Metric2__c","SDO_PA_Year_of_Birth__c","SDO_Service_Month_of_Birth__c","SDO_Service_Primary_Messaging_User__c","SDO_Service_SMS_Message__c","Notes__c","SDO_SFS_Rider_BotContext__c","SDO_SFS_Rider_Enabled__c","SDO_SFS_Rider_ServiceTerritory__c","et4ae5__HasOptedOutOfMobile__c","et4ae5__Mobile_Country_Code__c","SDO_Certification_Level_c__c","pi__Needs_Score_Synced__c","pi__Pardot_Last_Scored_At__c","pi__campaign__c","pi__comments__c","pi__conversion_date__c","pi__conversion_object_name__c","pi__conversion_object_type__c","pi__created_date__c","pi__first_activity__c","pi__first_search_term__c","pi__first_search_type__c","pi__first_touch_url__c","pi__grade__c","pi__last_activity__c","pi__notes__c","pi__pardot_hard_bounced__c","pi__score__c","pi__url__c","pi__utm_campaign__c","pi__utm_content__c","pi__utm_medium__c","pi__utm_source__c","pi__utm_term__c","Ptnr_Onbd_Fmwk__Onboarding_Plan__c","Ptnr_Onbd_Fmwk__Onboarding_Start_Date__c","Ptnr_Onbd_Fmwk__Onboarding_Status__c","Ptnr_Onbd_Fmwk__Role_Function__c","SDO_MAPS_Dataset_Split__c","SDO_MAPS_Days_Since_Last_Visit__c","SDO_MAPS_Tag_Contact__c","SDO_MAPS_Value_Tier__c","SDO_SFS_Tracker_BotContext__c","SDO_SCOM_OOA_Access__c","SDO_SCOM_OOA_Approver__c","SDO_SCOM_OOA_Budget_Limit__c","Password__c","Username__c","OtherAddress.city","OtherAddress.country","OtherAddress.geocodeAccuracy","OtherAddress.latitude","OtherAddress.longitude","OtherAddress.postalCode","OtherAddress.state","OtherAddress.street"
"[Contact]","003Ka000043GpZHIA0","false","","","false","Allen","Logan","","Logan Allen","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4027","","","","","","","logan.allen27@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZHIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1257","lallen27",,,,,,,,
"[Contact]","003Ka000043GpZJIA0","false","","","false","King","Jackson","","Jackson King","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4029","","","","","","","jackson.king29@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZJIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1259","jking29",,,,,,,,
"[Contact]","003Ka000043GpZKIA0","false","","","false","Wright","Sofia","","Sofia Wright","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4030","","","","","","","sofia.wright30@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZKIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1260","swright30",,,,,,,,
"[Contact]","003Ka000043GpZLIA0","false","","","false","Scott","Aiden","","Aiden Scott","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4031","","","","","","","aiden.scott31@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZLIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1261","ascott31",,,,,,,,
"[Contact]","003Ka000043GpZlIAK","false","","","false","Baker","Ryan","","Ryan Baker","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4057","","","","","","","ryan.baker57@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZlIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1287","rbaker57",,,,,,,,
"[Contact]","003Ka000043GpZmIAK","false","","","false","Nelson","Natalie","","Natalie Nelson","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4058","","","","","","","natalie.nelson58@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZmIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1288","nnelson58",,,,,,,,
"[Contact]","003Ka000043GpZkIAK","false","","","false","Adams","Hannah","","Hannah Adams","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4056","","","","","","","hannah.adams56@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZkIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1286","hadams56",,,,,,,,
"[Contact]","003Ka000043GpZnIAK","false","","","false","Carter","Aaron","","Aaron Carter","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4059","","","","","","","aaron.carter59@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","2026-04-08T05:20:43.000+0000","2026-04-08T05:20:43.000+0000","","","false","/services/images/photo/003Ka000043GpZnIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1289","acarter59",,,,,,,,
"[Contact]","003Ka000043GpZoIAK","false","","","false","Mitchell","Layla","","Layla Mitchell","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(202) 555-4060","","","","","","","layla.mitchell60@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:10.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpZoIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","Pass@1290","lmitchell60",,,,,,,,
"[Contact]","003Ka000042xbawIAA","false","","001Ka00004cBThnIAG","false","Acme","Xavier","","Xavier Acme","012Ka000001VufpIAC","315 Walnut Ave","South San Francisco","CA","94080","USA","","","","[object Object]","240 E 3rd Ave","San Mateo","CA","94401","USA","37.565337","-122.322474","Address","[object Object]","San Mateo","USA","Address","37.565337","-122.322474","94401","CA","240 E 3rd Ave","(794) 555-0153","(794) 555-0182","(415) 555-0154","","","","","xavier.acme@example.com","Associate Technician","","","","","","USD","005Ka000006LG4IIAW","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000042xbawIAA","","","","","","","","","","false","false","","","","","false","","Contact.103","","He/Him/His","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","South San Francisco","USA","","","","94080","CA","315 Walnut Ave"
"[Contact]","003Ka000042xbaxIAA","false","","001Ka00004cBThnIAG","false","Partner","Paul","Mr.","Paul Partner","012Ka000001VufpIAC","6069 NE 49th Ave","Multnomah","Oregon","97218","USA","","","","[object Object]","1 Market St","San Francisco","CA","94105","US","37.793872","-122.394865","Address","[object Object]","San Francisco","US","Address","37.793872","-122.394865","94105","CA","1 Market St","(344) 555-0197","(344) 555-0182","(344) 555-0144","721-779-3639","(415) 555-0191","(415) 555-0150","","ppartner@example.com","Account Executive","Sales","Benito Mallory","Social Media","1978-09-10","","USD","005Ka000006LG4KIAW","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-04-23","","","true","false","","","","","false","/services/images/photo/003Ka000042xbaxIAA","","","0PKKa000002hg0JOAQ","","","","","","","false","false","","","","","false","","Contact.005","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","2019-10-10T14:53:29.000+0000","Twitter","","","","","2019-10-10T16:17:29.000+0000","2019-05-06T21:20:36.000+0000","","","","B","2019-09-14T01:26:21.000+0000","","false","34","http://pi.pardot.com/prospect/read?id=483105","","","","","","","","","","","","","","","","","","","","Multnomah","USA","","","","97218","Oregon","6069 NE 49th Ave"
"[Contact]","003Ka000042xbayIAA","false","","001Ka00004cBThkIAG","false","Bailey","Lauren","","Lauren Bailey","012Ka000001VufqIAC","1 Market St","San Francisco","CA","94105","US","","","","[object Object]","1 Market St","San Francisco","CA","94105","US","37.793872","-122.394865","Address","[object Object]","San Francisco","US","Address","37.793872","-122.394865","94105","CA","1 Market St","(415) 555-1212","(276) 555-0182","(415) 555-1212","528-490-8868","(415) 555-0191","(415) 555-0150","003Ka000042xbatIAA","lbailey@example.com","SVP, Technology","Information Technology","Markus Conaway","Marketing Event","1976-07-06","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:07.000+0000","2026-04-22","","","true","false","","","","","false","/services/images/photo/003Ka000042xbayIAA","","","0PKKa000002hg0KOAQ","","","","","","","false","false","","vp","tech","DecisionMaker","false","","Contact.001","","She/Her/Hers","false","Email","8","","","","","","1976","July","","","","","false","0HhKa000001DauyKAC","false","","Expert","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","San Francisco","US","","","","94105","CA","1 Market St"
"[Contact]","003Ka000043GpYLIA0","false","","","false","Peterson","Andy","Mr.","Andy Peterson","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(310) 555-3983","","","","","","","apeterson@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYLIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYKIA0","false","","","false","Collins","Deanna","Ms.","Deanna Collins","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(266) 555-2339","","","","","","","dcollins@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYKIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYMIA0","false","","","false","Frost","Anne","Ms.","Anne Frost","012Ka000001VufqIAC","","","","","","","","","","1 Market St","San Francisco","CA","94105","US","","","","[object Object]","San Francisco","US","","","","94105","CA","1 Market St","(415) 555-2110","","","","","","","afrost@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYMIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYNIA0","false","","","false","Dispatcher","Acme","","Acme Dispatcher","012Ka000001VufqIAC","","","","","","","","","","240 E 3rd Ave","San Mateo","CA","94401","USA","37.565337","-122.322474","Address","[object Object]","San Mateo","USA","Address","37.565337","-122.322474","94401","CA","240 E 3rd Ave","(794) 555-0153","","","","","","","acme.dispatcher@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYNIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYZIA0","false","","","false","Bailey","Lauren","","Lauren Bailey","012Ka000001VufqIAC","","","","","","","","","","1 Market St","San Francisco","CA","94105","US","37.793872","-122.394865","Address","[object Object]","San Francisco","US","Address","37.793872","-122.394865","94105","CA","1 Market St","(415) 555-1212","","","","","","","lbailey@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYZIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYaIAK","false","","","false","Baxter","Larry","Mr.","Larry Baxter","012Ka000001VufqIAC","","","","","","","","","","1 Market St","San Francisco","CA","94105","US","","","","[object Object]","San Francisco","US","","","","94105","CA","1 Market St","+13105550100","","","","","","","lbaxter@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYaIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYYIA0","false","","","false","Partner","Paul","Mr.","Paul Partner","012Ka000001VufqIAC","","","","","","","","","","1 Market St","San Francisco","CA","94105","US","37.793872","-122.394865","Address","[object Object]","San Francisco","US","Address","37.793872","-122.394865","94105","CA","1 Market St","(344) 555-0197","","","","","","","ppartner@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYYIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYbIAK","false","","","false","Phillips","Sarah","Ms.","Sarah Phillips","012Ka000001VufqIAC","","","","","","","","","","240 E 3rd Ave","San Mateo","California","94401","USA","37.565337","-122.322474","Address","[object Object]","San Mateo","USA","Address","37.565337","-122.322474","94401","California","240 E 3rd Ave","(794) 555-0153","","","","","","","sphillips@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYbIAK","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYTIA0","false","","","false","Clink","Stewart","","Stewart Clink","012Ka000001VufqIAC","","","","","","","","","","346 South Arthur Avenue","Louisville","CO","80027","USA","39.96662","-105.124522","Address","[object Object]","Louisville","USA","Address","39.96662","-105.124522","80027","CO","346 South Arthur Avenue","(502) 555-4387","","","","","","","sclink@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYTIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYVIA0","false","","","false","Tran","Oscar","Mr.","Oscar Tran","012Ka000001VufqIAC","","","","","","","","","","1 Market Street","San Francisco","CA","94105","United States","","","","[object Object]","San Francisco","United States","","","","94105","CA","1 Market Street","(415) 555-1212","","","","","","","otran@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYVIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYUIA0","false","","","false","Tezak","Carol","Ms.","Carol Tezak","012Ka000001VufqIAC","","","","","","","","","","1 Market Street","San Francisco","CA","94105","United States","","","","[object Object]","San Francisco","United States","","","","94105","CA","1 Market Street","(415) 555-1212","","","","","","","ctezak@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYUIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYWIA0","false","","","false","Lexington","Melanie","","Melanie Lexington","012Ka000001VufqIAC","","","","","","","","","","1 Market Street","San Francisco","CA","94105","United States","","","","[object Object]","San Francisco","United States","","","","94105","CA","1 Market Street","(415) 555-1212","","","","","","","mlexington@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYWIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYXIA0","false","","","false","Acme","Xavier","","Xavier Acme","012Ka000001VufqIAC","","","","","","","","","","240 E 3rd Ave","San Mateo","CA","94401","USA","37.565337","-122.322474","Address","[object Object]","San Mateo","USA","Address","37.565337","-122.322474","94401","CA","240 E 3rd Ave","(794) 555-0153","","","","","","","xavier.acme@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYXIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYHIA0","false","","","false","Wells","Karen","Ms.","Karen Wells","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(650) 846-4455","","","","","","","kwells@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYHIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYIIA0","false","","","false","Passini","Mina","Ms.","Mina Passini","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(415) 555-1414","","","","","","","mpassini@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYIIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYJIA0","false","","","false","McNeil","Stacy","Ms.","Stacy McNeil","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"(530) 555-8870","","","","","","","smcneil@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYJIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYQIA0","false","","","false","User","B2BGuest","","B2BGuest User","012Ka000001VufqIAC","","","","","","","","","","","","","","","","","","",,,,,,,,,"","","","","","","","b2bguest@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYQIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000043GpYOIA0","false","","","false","Acme","Zach","","Zach Acme","012Ka000001VufqIAC","","","","","","","","","","240 E 3rd Ave","San Mateo","CA","94401","USA","37.565337","-122.322474","Address","[object Object]","San Mateo","USA","Address","37.565337","-122.322474","94401","CA","240 E 3rd Ave","(794) 555-0153","","","","","","","zach.acme@example.com","","","","","","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:08.000+0000","005Ka000005rLzpIAE","2026-04-02T10:31:09.000+0000","","","","true","false","","","","","false","/services/images/photo/003Ka000043GpYOIA0","","","","","","","","","","false","false","","","","","false","","","","","false","","","","","","","","","","","","","","false","","false","US","","false","","","","","","","","","","","","","","","false","","","","","","","","","","Not Started","All","","","","","","","","","","",,,,,,,,
